player_id,season,week,pass_td_40,pass_td_50,rec_td_40,rec_td_50,rush_td_40,rush_td_50,pick_six_thrown
00-0034983,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034983,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034983,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034983,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034983,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034983,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0034983,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035021,2021,12,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035021,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035125,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035126,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035126,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035140,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035140,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035187,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035208,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035208,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035215,2021,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035215,2021,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035215,2021,13,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035216,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035216,2021,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0035216,2021,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035216,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035216,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035216,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035216,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,2,1.0,1.0,0.0,0.0,0.0,0.0,1.0
00-0035228,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035228,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035229,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035229,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035229,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035229,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035231,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035250,2021,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
00-0035250,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035250,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035250,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035250,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035250,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035261,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035261,2021,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0035273,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035289,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035289,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035298,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035308,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035311,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035311,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035311,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035311,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035311,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035329,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035329,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035329,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035345,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035356,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035406,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035406,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035414,2021,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0035414,2021,14,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035414,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035535,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035535,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035537,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035537,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035537,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035537,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035544,2021,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0035547,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035547,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035562,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035562,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035594,2021,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0035628,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035628,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035628,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035639,2021,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035640,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035640,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035640,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035640,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035640,2021,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035640,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035640,2021,16,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0035640,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035644,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035644,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035644,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035644,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0035657,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035657,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035659,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035659,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035659,2021,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0035659,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035662,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035662,2021,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0035662,2021,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0035662,2021,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0035662,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035664,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035664,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035664,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035664,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035664,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035664,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035676,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035676,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035676,2021,8,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035676,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035676,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035685,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035685,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035685,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035685,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035685,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035689,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035689,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035689,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035689,2021,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035689,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035689,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035689,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035700,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035700,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035700,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035700,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035700,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035700,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035700,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035700,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035704,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035704,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035704,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035710,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035710,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035710,2021,4,2.0,2.0,0.0,0.0,0.0,0.0,0.0
00-0035710,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035710,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035710,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035710,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035710,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035715,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035715,2021,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0035719,2021,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035719,2021,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0035719,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035719,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035719,2021,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0035719,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035719,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035719,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035719,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035719,2021,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0035719,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035806,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035831,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035831,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035831,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035831,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035831,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035831,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035831,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035864,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035973,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035993,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0035993,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036032,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036036,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036040,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036096,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036182,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036182,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036182,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036182,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036183,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036196,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036196,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036196,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036196,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036196,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036197,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036212,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036212,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036212,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036212,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036212,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036212,2021,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036212,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036212,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036212,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036212,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036212,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036215,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036219,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036219,2021,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0036219,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036219,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036219,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2021,5,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036223,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2021,9,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0036223,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036223,2021,15,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0036223,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036228,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036232,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036232,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036232,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036233,2021,6,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036233,2021,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036247,2021,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036247,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036247,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036247,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036251,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036251,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036251,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036251,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036252,2021,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0036252,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036252,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036252,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036252,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036259,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036259,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036259,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036259,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036261,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036261,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036261,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036261,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036261,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036264,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036264,2021,18,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036265,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036265,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036265,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036265,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036265,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036271,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036275,2021,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0036275,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036275,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036275,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036275,2021,7,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036275,2021,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0
00-0036275,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036277,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036277,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036309,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036309,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036309,2021,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036309,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036322,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036322,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036322,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036322,2021,9,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036322,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036322,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036322,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036322,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036322,2021,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0036326,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036326,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036328,2021,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036328,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036328,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036328,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036328,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036328,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036328,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036328,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036331,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036331,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036332,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036332,2021,18,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036345,2021,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036345,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036345,2021,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036345,2021,14,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036345,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036345,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036345,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036355,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036355,2021,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,14,1.0,1.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036355,2021,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036355,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036357,2021,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0
00-0036357,2021,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0036358,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036358,2021,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0
00-0036358,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036358,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036360,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036360,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036360,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036360,2021,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036360,2021,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036365,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036365,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036365,2021,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036383,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036386,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036387,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036387,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036389,2021,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036389,2021,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036389,2021,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0
00-0036389,2021,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036389,2021,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036389,2021,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036389,2021,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036389,2021,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036389,2021,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00-0036389,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
